Repeat,Fold,Sample_ID,GEO_ID,Label,Subject_Group,Subset
8,4,GSM3036788,GSE111662,Normal,GSE111662:A1489,Validation
8,4,GSM3036803,GSE111662,Normal,GSE111662:A1489,Validation
8,5,GSM1501825,GSE61304,Cancer,GSE61304:GSM:GSM1501825,Validation
8,5,GSM1501826,GSE61304,Cancer,GSE61304:GSM:GSM1501826,Validation
8,5,GSM1501835,GSE61304,Cancer,GSE61304:GSM:GSM1501835,Validation
8,5,GSM1501840,GSE61304,Cancer,GSE61304:GSM:GSM1501840,Validation
8,5,GSM1501842,GSE61304,Cancer,GSE61304:GSM:GSM1501842,Validation
8,5,GSM1501846,GSE61304,Cancer,GSE61304:GSM:GSM1501846,Validation
8,5,GSM1501863,GSE61304,Cancer,GSE61304:GSM:GSM1501863,Validation
8,5,GSM1501864,GSE61304,Cancer,GSE61304:GSM:GSM1501864,Validation
8,5,GSM1501865,GSE61304,Normal,GSE61304:GSM:GSM1501865,Validation
8,5,GSM1501872,GSE61304,Cancer,GSE61304:GSM:GSM1501872,Validation
8,5,GSM1045195,GSE42568,Normal,GSE42568:GSM:GSM1045195,Validation
8,5,GSM1045198,GSE42568,Normal,GSE42568:GSM:GSM1045198,Validation
8,5,GSM1045205,GSE42568,Normal,GSE42568:GSM:GSM1045205,Validation
8,5,GSM1045208,GSE42568,Cancer,GSE42568:GSM:GSM1045208,Validation
8,5,GSM1045225,GSE42568,Cancer,GSE42568:GSM:GSM1045225,Validation
8,5,GSM1045234,GSE42568,Cancer,GSE42568:GSM:GSM1045234,Validation
8,5,GSM1045240,GSE42568,Cancer,GSE42568:GSM:GSM1045240,Validation
8,5,GSM1045242,GSE42568,Cancer,GSE42568:GSM:GSM1045242,Validation
8,5,GSM1045244,GSE42568,Cancer,GSE42568:GSM:GSM1045244,Validation
8,5,GSM1045251,GSE42568,Cancer,GSE42568:GSM:GSM1045251,Validation
8,5,GSM1045280,GSE42568,Cancer,GSE42568:GSM:GSM1045280,Validation
8,5,GSM1045288,GSE42568,Cancer,GSE42568:GSM:GSM1045288,Validation
8,5,GSM1045290,GSE42568,Cancer,GSE42568:GSM:GSM1045290,Validation
8,5,GSM1045295,GSE42568,Cancer,GSE42568:GSM:GSM1045295,Validation
8,5,GSM1045308,GSE42568,Cancer,GSE42568:GSM:GSM1045308,Validation
8,5,GSM719635,GSE29044,Normal,GSE29044:BC098,Validation
8,5,GSM719637,GSE29044,Normal,GSE29044:BC133,Validation
8,5,GSM719640,GSE29044,Normal,GSE29044:BC216,Validation
8,5,GSM719651,GSE29044,Cancer,GSE29044:BC098,Validation
8,5,GSM719653,GSE29044,Cancer,GSE29044:BC125,Validation
8,5,GSM719654,GSE29044,Cancer,GSE29044:BC133,Validation
8,5,GSM719660,GSE29044,Cancer,GSE29044:BC220,Validation
8,5,GSM719689,GSE29044,Normal,GSE29044:BC117,Validation
8,5,GSM719691,GSE29044,Normal,GSE29044:BC169,Validation
8,5,GSM719693,GSE29044,Normal,GSE29044:BC277,Validation
8,5,GSM719707,GSE29044,Cancer,GSE29044:BC036,Validation
8,5,GSM719711,GSE29044,Cancer,GSE29044:BC117,Validation
8,5,GSM719714,GSE29044,Cancer,GSE29044:BC169,Validation
8,5,GSM719716,GSE29044,Cancer,GSE29044:BC277,Validation
8,5,GSM719722,GSE29044,Cancer,GSE29044:BC371,Validation
8,5,GSM719725,GSE29044,Cancer,GSE29044:BC385,Validation
8,5,GSM719739,GSE29044,Cancer,GSE29044:BC187,Validation
8,5,GSM85473,GSE3744,Cancer,GSE3744:GSM:GSM85473,Validation
8,5,GSM85475,GSE3744,Cancer,GSE3744:GSM:GSM85475,Validation
8,5,GSM85478,GSE3744,Cancer,GSE3744:GSM:GSM85478,Validation
8,5,GSM85481,GSE3744,Cancer,GSE3744:GSM:GSM85481,Validation
8,5,GSM85493,GSE3744,Cancer,GSE3744:GSM:GSM85493,Validation
8,5,GSM85498,GSE3744,Cancer,GSE3744:GSM:GSM85498,Validation
8,5,GSM85502,GSE3744,Cancer,GSE3744:GSM:GSM85502,Validation
8,5,GSM85504,GSE3744,Cancer,GSE3744:GSM:GSM85504,Validation
8,5,GSM85517,GSE3744,Normal,GSE3744:GSM:GSM85517,Validation
8,5,GSM728611,GSE29431,Normal,GSE29431:GSM:GSM728611,Validation
8,5,GSM728619,GSE29431,Normal,GSE29431:GSM:GSM728619,Validation
8,5,GSM728624,GSE29431,Cancer,GSE29431:GSM:GSM728624,Validation
8,5,GSM728629,GSE29431,Cancer,GSE29431:GSM:GSM728629,Validation
8,5,GSM728633,GSE29431,Cancer,GSE29431:GSM:GSM728633,Validation
8,5,GSM728634,GSE29431,Cancer,GSE29431:GSM:GSM728634,Validation
8,5,GSM728645,GSE29431,Cancer,GSE29431:GSM:GSM728645,Validation
8,5,GSM728647,GSE29431,Cancer,GSE29431:GSM:GSM728647,Validation
8,5,GSM728650,GSE29431,Cancer,GSE29431:GSM:GSM728650,Validation
8,5,GSM728651,GSE29431,Cancer,GSE29431:GSM:GSM728651,Validation
8,5,GSM728653,GSE29431,Cancer,GSE29431:GSM:GSM728653,Validation
8,5,GSM728654,GSE29431,Cancer,GSE29431:GSM:GSM728654,Validation
8,5,GSM728670,GSE29431,Cancer,GSE29431:GSM:GSM728670,Validation
8,5,GSM728672,GSE29431,Cancer,GSE29431:GSM:GSM728672,Validation
8,5,GSM662778,GSE26910,Normal,GSE26910:PAIR6,Validation
8,5,GSM662779,GSE26910,Cancer,GSE26910:PAIR6,Validation
8,5,GSM770819,GSE31138,Normal,GSE31138:GSM:GSM770819,Validation
8,5,GSM770820,GSE31138,Normal,GSE31138:GSM:GSM770820,Validation
8,5,GSM770824,GSE31138,Cancer,GSE31138:GSM:GSM770824,Validation
8,5,GSM1826237,GSE71053,Cancer,GSE71053:P3,Validation
8,5,GSM1826238,GSE71053,Normal,GSE71053:P3,Validation
8,5,GSM1826239,GSE71053,Normal,GSE71053:P3,Validation
8,5,GSM1826240,GSE71053,Normal,GSE71053:P3,Validation
8,5,GSM1826241,GSE71053,Cancer,GSE71053:P3,Validation
8,5,GSM1826242,GSE71053,Normal,GSE71053:P3,Validation
8,5,GSM272163,GSE10780,Normal,GSE10780:P8627,Validation
8,5,GSM272176,GSE10780,Normal,GSE10780:P8696,Validation
8,5,GSM272177,GSE10780,Normal,GSE10780:P8696,Validation
8,5,GSM272182,GSE10780,Normal,GSE10780:P8706,Validation
8,5,GSM272183,GSE10780,Normal,GSE10780:P8706,Validation
8,5,GSM272203,GSE10780,Cancer,GSE10780:P8936,Validation
8,5,GSM272210,GSE10780,Normal,GSE10780:P9393,Validation
8,5,GSM272216,GSE10780,Cancer,GSE10780:P10143,Validation
8,5,GSM272218,GSE10780,Normal,GSE10780:P10176,Validation
8,5,GSM272219,GSE10780,Normal,GSE10780:P10176,Validation
8,5,GSM272220,GSE10780,Normal,GSE10780:P10176,Validation
8,5,GSM272221,GSE10780,Cancer,GSE10780:P10180,Validation
8,5,GSM272222,GSE10780,Normal,GSE10780:P10180,Validation
8,5,GSM272237,GSE10780,Normal,GSE10780:P10608,Validation
8,5,GSM272238,GSE10780,Normal,GSE10780:P10608,Validation
8,5,GSM272239,GSE10780,Normal,GSE10780:P10608,Validation
8,5,GSM272240,GSE10780,Normal,GSE10780:P10608,Validation
8,5,GSM272245,GSE10780,Cancer,GSE10780:P10781,Validation
8,5,GSM272309,GSE10780,Cancer,GSE10780:P11688,Validation
8,5,GSM272310,GSE10780,Cancer,GSE10780:P11688,Validation
8,5,GSM742668,GSE30010,Normal,GSE30010:GSM:GSM742668,Validation
8,5,GSM742672,GSE30010,Normal,GSE30010:GSM:GSM742672,Validation
8,5,GSM742674,GSE30010,Normal,GSE30010:GSM:GSM742674,Validation
8,5,GSM742678,GSE30010,Normal,GSE30010:GSM:GSM742678,Validation
8,5,GSM742689,GSE30010,Normal,GSE30010:GSM:GSM742689,Validation
8,5,GSM742694,GSE30010,Normal,GSE30010:GSM:GSM742694,Validation
8,5,GSM742699,GSE30010,Normal,GSE30010:GSM:GSM742699,Validation
8,5,GSM742703,GSE30010,Normal,GSE30010:GSM:GSM742703,Validation
8,5,GSM742706,GSE30010,Normal,GSE30010:GSM:GSM742706,Validation
8,5,GSM742712,GSE30010,Normal,GSE30010:GSM:GSM742712,Validation
8,5,GSM742718,GSE30010,Normal,GSE30010:GSM:GSM742718,Validation
8,5,GSM742726,GSE30010,Normal,GSE30010:GSM:GSM742726,Validation
8,5,GSM742728,GSE30010,Normal,GSE30010:GSM:GSM742728,Validation
8,5,GSM742735,GSE30010,Normal,GSE30010:GSM:GSM742735,Validation
8,5,GSM742749,GSE30010,Normal,GSE30010:GSM:GSM742749,Validation
8,5,GSM742763,GSE30010,Normal,GSE30010:GSM:GSM742763,Validation
8,5,GSM742773,GSE30010,Normal,GSE30010:GSM:GSM742773,Validation
8,5,GSM742774,GSE30010,Normal,GSE30010:GSM:GSM742774,Validation
8,5,GSM3036781,GSE111662,Normal,GSE111662:A1479,Validation
8,5,GSM3036794,GSE111662,Normal,GSE111662:A1479,Validation
8,5,GSM3036797,GSE111662,Normal,GSE111662:A1478,Validation
8,5,GSM3036800,GSE111662,Normal,GSE111662:A1478,Validation
8,5,GSM3036802,GSE111662,Normal,GSE111662:A1479,Validation
8,5,GSM3036804,GSE111662,Normal,GSE111662:A1541,Validation
8,5,GSM3036806,GSE111662,Normal,GSE111662:A1541,Validation
9,1,GSM1501826,GSE61304,Cancer,GSE61304:GSM:GSM1501826,Validation
9,1,GSM1501830,GSE61304,Cancer,GSE61304:GSM:GSM1501830,Validation
9,1,GSM1501833,GSE61304,Cancer,GSE61304:GSM:GSM1501833,Validation
9,1,GSM1501836,GSE61304,Cancer,GSE61304:GSM:GSM1501836,Validation
9,1,GSM1501839,GSE61304,Cancer,GSE61304:GSM:GSM1501839,Validation
9,1,GSM1501846,GSE61304,Cancer,GSE61304:GSM:GSM1501846,Validation
9,1,GSM1501848,GSE61304,Cancer,GSE61304:GSM:GSM1501848,Validation
9,1,GSM1501854,GSE61304,Cancer,GSE61304:GSM:GSM1501854,Validation
9,1,GSM1501856,GSE61304,Cancer,GSE61304:GSM:GSM1501856,Validation
9,1,GSM1501860,GSE61304,Cancer,GSE61304:GSM:GSM1501860,Validation
9,1,GSM1501864,GSE61304,Cancer,GSE61304:GSM:GSM1501864,Validation
9,1,GSM1045194,GSE42568,Normal,GSE42568:GSM:GSM1045194,Validation
9,1,GSM1045216,GSE42568,Cancer,GSE42568:GSM:GSM1045216,Validation
9,1,GSM1045222,GSE42568,Cancer,GSE42568:GSM:GSM1045222,Validation
9,1,GSM1045223,GSE42568,Cancer,GSE42568:GSM:GSM1045223,Validation
9,1,GSM1045232,GSE42568,Cancer,GSE42568:GSM:GSM1045232,Validation
9,1,GSM1045235,GSE42568,Cancer,GSE42568:GSM:GSM1045235,Validation
9,1,GSM1045259,GSE42568,Cancer,GSE42568:GSM:GSM1045259,Validation
9,1,GSM1045260,GSE42568,Cancer,GSE42568:GSM:GSM1045260,Validation
9,1,GSM1045261,GSE42568,Cancer,GSE42568:GSM:GSM1045261,Validation
9,1,GSM1045282,GSE42568,Cancer,GSE42568:GSM:GSM1045282,Validation
9,1,GSM1045290,GSE42568,Cancer,GSE42568:GSM:GSM1045290,Validation
9,1,GSM1045295,GSE42568,Cancer,GSE42568:GSM:GSM1045295,Validation
9,1,GSM1045301,GSE42568,Cancer,GSE42568:GSM:GSM1045301,Validation
9,1,GSM719637,GSE29044,Normal,GSE29044:BC133,Validation
9,1,GSM719641,GSE29044,Normal,GSE29044:BC225,Validation
9,1,GSM719645,GSE29044,Cancer,GSE29044:BC027,Validation
9,1,GSM719646,GSE29044,Cancer,GSE29044:BC033,Validation
9,1,GSM719647,GSE29044,Cancer,GSE29044:BC035,Validation
9,1,GSM719653,GSE29044,Cancer,GSE29044:BC125,Validation
9,1,GSM719654,GSE29044,Cancer,GSE29044:BC133,Validation
9,1,GSM719658,GSE29044,Cancer,GSE29044:BC207,Validation
9,1,GSM719661,GSE29044,Cancer,GSE29044:BC225,Validation
9,1,GSM719675,GSE29044,Cancer,GSE29044:BC333,Validation
9,1,GSM719676,GSE29044,Cancer,GSE29044:BC347,Validation
9,1,GSM719680,GSE29044,Cancer,GSE29044:BC546,Validation
9,1,GSM719686,GSE29044,Normal,GSE29044:BC038,Validation
9,1,GSM719692,GSE29044,Normal,GSE29044:BC180,Validation
9,1,GSM719695,GSE29044,Normal,GSE29044:BC290,Validation
9,1,GSM719696,GSE29044,Normal,GSE29044:BC342,Validation
9,1,GSM719698,GSE29044,Normal,GSE29044:BC355,Validation
9,1,GSM719708,GSE29044,Cancer,GSE29044:BC038,Validation
9,1,GSM719715,GSE29044,Cancer,GSE29044:BC180,Validation
9,1,GSM719718,GSE29044,Cancer,GSE29044:BC289,Validation
9,1,GSM719719,GSE29044,Cancer,GSE29044:BC290,Validation
9,1,GSM85485,GSE3744,Cancer,GSE3744:GSM:GSM85485,Validation
9,1,GSM85486,GSE3744,Cancer,GSE3744:GSM:GSM85486,Validation
9,1,GSM85488,GSE3744,Cancer,GSE3744:GSM:GSM85488,Validation
9,1,GSM85492,GSE3744,Cancer,GSE3744:GSM:GSM85492,Validation
9,1,GSM85493,GSE3744,Cancer,GSE3744:GSM:GSM85493,Validation
9,1,GSM85497,GSE3744,Cancer,GSE3744:GSM:GSM85497,Validation
9,1,GSM85503,GSE3744,Cancer,GSE3744:GSM:GSM85503,Validation
9,1,GSM85513,GSE3744,Normal,GSE3744:GSM:GSM85513,Validation
9,1,GSM85515,GSE3744,Normal,GSE3744:GSM:GSM85515,Validation
9,1,GSM728611,GSE29431,Normal,GSE29431:GSM:GSM728611,Validation
9,1,GSM728628,GSE29431,Cancer,GSE29431:GSM:GSM728628,Validation
9,1,GSM728631,GSE29431,Cancer,GSE29431:GSM:GSM728631,Validation
9,1,GSM728632,GSE29431,Cancer,GSE29431:GSM:GSM728632,Validation
9,1,GSM728638,GSE29431,Cancer,GSE29431:GSM:GSM728638,Validation
9,1,GSM728644,GSE29431,Cancer,GSE29431:GSM:GSM728644,Validation
9,1,GSM728646,GSE29431,Cancer,GSE29431:GSM:GSM728646,Validation
9,1,GSM728651,GSE29431,Cancer,GSE29431:GSM:GSM728651,Validation
9,1,GSM728654,GSE29431,Cancer,GSE29431:GSM:GSM728654,Validation
9,1,GSM662774,GSE26910,Normal,GSE26910:PAIR4,Validation
9,1,GSM662777,GSE26910,Cancer,GSE26910:PAIR5,Validation
9,1,GSM662778,GSE26910,Normal,GSE26910:PAIR6,Validation
9,1,GSM662779,GSE26910,Cancer,GSE26910:PAIR6,Validation
9,1,GSM770820,GSE31138,Normal,GSE31138:GSM:GSM770820,Validation
9,1,GSM272133,GSE10780,Normal,GSE10780:P7369,Validation
9,1,GSM272134,GSE10780,Normal,GSE10780:P7369,Validation
9,1,GSM272139,GSE10780,Normal,GSE10780:P7619,Validation
9,1,GSM272140,GSE10780,Normal,GSE10780:P7619,Validation
9,1,GSM272143,GSE10780,Normal,GSE10780:P8380,Validation
9,1,GSM272144,GSE10780,Normal,GSE10780:P8380,Validation
9,1,GSM272153,GSE10780,Cancer,GSE10780:P8542,Validation
9,1,GSM272162,GSE10780,Normal,GSE10780:P8626,Validation
9,1,GSM272163,GSE10780,Normal,GSE10780:P8627,Validation
9,1,GSM272194,GSE10780,Normal,GSE10780:P8735,Validation
9,1,GSM272195,GSE10780,Normal,GSE10780:P8735,Validation
9,1,GSM272211,GSE10780,Cancer,GSE10780:P9740,Validation
9,1,GSM272212,GSE10780,Normal,GSE10780:P9740,Validation
9,1,GSM272213,GSE10780,Cancer,GSE10780:P9740,Validation
9,1,GSM272237,GSE10780,Normal,GSE10780:P10608,Validation
9,1,GSM272238,GSE10780,Normal,GSE10780:P10608,Validation
9,1,GSM272239,GSE10780,Normal,GSE10780:P10608,Validation
9,1,GSM272240,GSE10780,Normal,GSE10780:P10608,Validation
9,1,GSM272241,GSE10780,Normal,GSE10780:P10650,Validation
9,1,GSM272243,GSE10780,Cancer,GSE10780:P10739,Validation
9,1,GSM272244,GSE10780,Normal,GSE10780:P10739,Validation
9,1,GSM272254,GSE10780,Cancer,GSE10780:P10957,Validation
9,1,GSM272266,GSE10780,Normal,GSE10780:P11103,Validation
9,1,GSM272267,GSE10780,Normal,GSE10780:P11103,Validation
9,1,GSM272268,GSE10780,Normal,GSE10780:P11103,Validation
9,1,GSM272281,GSE10780,Normal,GSE10780:P11320,Validation
9,1,GSM272282,GSE10780,Normal,GSE10780:P11320,Validation
9,1,GSM272309,GSE10780,Cancer,GSE10780:P11688,Validation
9,1,GSM272310,GSE10780,Cancer,GSE10780:P11688,Validation
9,1,GSM272316,GSE10780,Cancer,GSE10780:P11770,Validation
9,1,GSM742672,GSE30010,Normal,GSE30010:GSM:GSM742672,Validation
9,1,GSM742675,GSE30010,Normal,GSE30010:GSM:GSM742675,Validation
9,1,GSM742678,GSE30010,Normal,GSE30010:GSM:GSM742678,Validation
9,1,GSM742682,GSE30010,Normal,GSE30010:GSM:GSM742682,Validation
9,1,GSM742684,GSE30010,Normal,GSE30010:GSM:GSM742684,Validation
9,1,GSM742686,GSE30010,Normal,GSE30010:GSM:GSM742686,Validation
9,1,GSM742688,GSE30010,Normal,GSE30010:GSM:GSM742688,Validation
9,1,GSM742695,GSE30010,Normal,GSE30010:GSM:GSM742695,Validation
9,1,GSM742712,GSE30010,Normal,GSE30010:GSM:GSM742712,Validation
9,1,GSM742717,GSE30010,Normal,GSE30010:GSM:GSM742717,Validation
9,1,GSM742725,GSE30010,Normal,GSE30010:GSM:GSM742725,Validation
9,1,GSM742730,GSE30010,Normal,GSE30010:GSM:GSM742730,Validation
9,1,GSM742735,GSE30010,Normal,GSE30010:GSM:GSM742735,Validation
9,1,GSM742740,GSE30010,Normal,GSE30010:GSM:GSM742740,Validation
9,1,GSM742745,GSE30010,Normal,GSE30010:GSM:GSM742745,Validation
9,1,GSM742746,GSE30010,Normal,GSE30010:GSM:GSM742746,Validation
9,1,GSM742773,GSE30010,Normal,GSE30010:GSM:GSM742773,Validation
9,1,GSM3036783,GSE111662,Normal,GSE111662:A1562,Validation
9,1,GSM3036785,GSE111662,Normal,GSE111662:A1485,Validation
9,1,GSM3036786,GSE111662,Normal,GSE111662:A1562,Validation
9,1,GSM3036789,GSE111662,Normal,GSE111662:A1485,Validation
9,1,GSM3036795,GSE111662,Normal,GSE111662:A1485,Validation
9,1,GSM3036804,GSE111662,Normal,GSE111662:A1541,Validation
9,1,GSM3036806,GSE111662,Normal,GSE111662:A1541,Validation
9,2,GSM1501827,GSE61304,Cancer,GSE61304:GSM:GSM1501827,Validation
9,2,GSM1501828,GSE61304,Cancer,GSE61304:GSM:GSM1501828,Validation
9,2,GSM1501834,GSE61304,Cancer,GSE61304:GSM:GSM1501834,Validation
9,2,GSM1501840,GSE61304,Cancer,GSE61304:GSM:GSM1501840,Validation
9,2,GSM1501841,GSE61304,Cancer,GSE61304:GSM:GSM1501841,Validation
9,2,GSM1501844,GSE61304,Cancer,GSE61304:GSM:GSM1501844,Validation
9,2,GSM1501851,GSE61304,Cancer,GSE61304:GSM:GSM1501851,Validation
9,2,GSM1501852,GSE61304,Cancer,GSE61304:GSM:GSM1501852,Validation
9,2,GSM1501858,GSE61304,Cancer,GSE61304:GSM:GSM1501858,Validation
9,2,GSM1501859,GSE61304,Cancer,GSE61304:GSM:GSM1501859,Validation
9,2,GSM1501862,GSE61304,Cancer,GSE61304:GSM:GSM1501862,Validation
9,2,GSM1501863,GSE61304,Cancer,GSE61304:GSM:GSM1501863,Validation
9,2,GSM1501869,GSE61304,Cancer,GSE61304:GSM:GSM1501869,Validation
9,2,GSM1501877,GSE61304,Cancer,GSE61304:GSM:GSM1501877,Validation
9,2,GSM1045193,GSE42568,Normal,GSE42568:GSM:GSM1045193,Validation
9,2,GSM1045197,GSE42568,Normal,GSE42568:GSM:GSM1045197,Validation
9,2,GSM1045202,GSE42568,Normal,GSE42568:GSM:GSM1045202,Validation
9,2,GSM1045224,GSE42568,Cancer,GSE42568:GSM:GSM1045224,Validation
9,2,GSM1045225,GSE42568,Cancer,GSE42568:GSM:GSM1045225,Validation
9,2,GSM1045231,GSE42568,Cancer,GSE42568:GSM:GSM1045231,Validation
9,2,GSM1045233,GSE42568,Cancer,GSE42568:GSM:GSM1045233,Validation
9,2,GSM1045234,GSE42568,Cancer,GSE42568:GSM:GSM1045234,Validation
9,2,GSM1045239,GSE42568,Cancer,GSE42568:GSM:GSM1045239,Validation
9,2,GSM1045242,GSE42568,Cancer,GSE42568:GSM:GSM1045242,Validation
9,2,GSM1045249,GSE42568,Cancer,GSE42568:GSM:GSM1045249,Validation
9,2,GSM1045253,GSE42568,Cancer,GSE42568:GSM:GSM1045253,Validation
9,2,GSM1045256,GSE42568,Cancer,GSE42568:GSM:GSM1045256,Validation
9,2,GSM1045258,GSE42568,Cancer,GSE42568:GSM:GSM1045258,Validation
9,2,GSM1045272,GSE42568,Cancer,GSE42568:GSM:GSM1045272,Validation
9,2,GSM1045279,GSE42568,Cancer,GSE42568:GSM:GSM1045279,Validation
9,2,GSM1045303,GSE42568,Cancer,GSE42568:GSM:GSM1045303,Validation
9,2,GSM1045309,GSE42568,Cancer,GSE42568:GSM:GSM1045309,Validation
9,2,GSM719635,GSE29044,Normal,GSE29044:BC098,Validation
9,2,GSM719636,GSE29044,Normal,GSE29044:BC114,Validation
9,2,GSM719639,GSE29044,Normal,GSE29044:BC196,Validation
9,2,GSM719651,GSE29044,Cancer,GSE29044:BC098,Validation
9,2,GSM719657,GSE29044,Cancer,GSE29044:BC196,Validation
9,2,GSM719660,GSE29044,Cancer,GSE29044:BC220,Validation
9,2,GSM719667,GSE29044,Cancer,GSE29044:BC312,Validation
9,2,GSM719669,GSE29044,Cancer,GSE29044:BC376,Validation
9,2,GSM719683,GSE29044,Normal,GSE29044:BC018,Validation
9,2,GSM719697,GSE29044,Normal,GSE29044:BC349,Validation
9,2,GSM719703,GSE29044,Cancer,GSE29044:BC018,Validation
9,2,GSM719704,GSE29044,Cancer,GSE29044:BC020,Validation
9,2,GSM719720,GSE29044,Cancer,GSE29044:BC349,Validation
9,2,GSM719730,GSE29044,Cancer,GSE29044:BC542,Validation
9,2,GSM85478,GSE3744,Cancer,GSE3744:GSM:GSM85478,Validation
9,2,GSM85479,GSE3744,Cancer,GSE3744:GSM:GSM85479,Validation
9,2,GSM85481,GSE3744,Cancer,GSE3744:GSM:GSM85481,Validation
9,2,GSM85490,GSE3744,Cancer,GSE3744:GSM:GSM85490,Validation
9,2,GSM85495,GSE3744,Cancer,GSE3744:GSM:GSM85495,Validation
9,2,GSM85496,GSE3744,Cancer,GSE3744:GSM:GSM85496,Validation
9,2,GSM85498,GSE3744,Cancer,GSE3744:GSM:GSM85498,Validation
9,2,GSM85518,GSE3744,Normal,GSE3744:GSM:GSM85518,Validation
9,2,GSM728613,GSE29431,Normal,GSE29431:GSM:GSM728613,Validation
9,2,GSM728623,GSE29431,Cancer,GSE29431:GSM:GSM728623,Validation
9,2,GSM728641,GSE29431,Cancer,GSE29431:GSM:GSM728641,Validation
9,2,GSM728643,GSE29431,Cancer,GSE29431:GSM:GSM728643,Validation
9,2,GSM728645,GSE29431,Cancer,GSE29431:GSM:GSM728645,Validation
9,2,GSM728648,GSE29431,Cancer,GSE29431:GSM:GSM728648,Validation
9,2,GSM728660,GSE29431,Cancer,GSE29431:GSM:GSM728660,Validation
9,2,GSM728663,GSE29431,Cancer,GSE29431:GSM:GSM728663,Validation
9,2,GSM662768,GSE26910,Normal,GSE26910:PAIR1,Validation
9,2,GSM662769,GSE26910,Cancer,GSE26910:PAIR1,Validation
9,2,GSM770819,GSE31138,Normal,GSE31138:GSM:GSM770819,Validation
9,2,GSM272157,GSE10780,Normal,GSE10780:P8615,Validation
9,2,GSM272159,GSE10780,Normal,GSE10780:P8615,Validation
9,2,GSM272160,GSE10780,Normal,GSE10780:P8615,Validation
9,2,GSM272161,GSE10780,Normal,GSE10780:P8615,Validation
9,2,GSM272165,GSE10780,Cancer,GSE10780:P8636,Validation
9,2,GSM272166,GSE10780,Cancer,GSE10780:P8636,Validation
9,2,GSM272167,GSE10780,Cancer,GSE10780:P8636,Validation
9,2,GSM272171,GSE10780,Normal,GSE10780:P8671,Validation
9,2,GSM272172,GSE10780,Normal,GSE10780:P8671,Validation
9,2,GSM272174,GSE10780,Normal,GSE10780:P8689,Validation
9,2,GSM272204,GSE10780,Normal,GSE10780:P9100,Validation
9,2,GSM272205,GSE10780,Normal,GSE10780:P9100,Validation
9,2,GSM272210,GSE10780,Normal,GSE10780:P9393,Validation
9,2,GSM272216,GSE10780,Cancer,GSE10780:P10143,Validation
9,2,GSM272221,GSE10780,Cancer,GSE10780:P10180,Validation
9,2,GSM272222,GSE10780,Normal,GSE10780:P10180,Validation
9,2,GSM272228,GSE10780,Normal,GSE10780:P10475,Validation
9,2,GSM272229,GSE10780,Normal,GSE10780:P10475,Validation
9,2,GSM272231,GSE10780,Cancer,GSE10780:P10496,Validation
9,2,GSM272232,GSE10780,Normal,GSE10780:P10496,Validation
9,2,GSM272234,GSE10780,Normal,GSE10780:P10559,Validation
9,2,GSM272236,GSE10780,Normal,GSE10780:P10584,Validation
9,2,GSM272245,GSE10780,Cancer,GSE10780:P10781,Validation
9,2,GSM272249,GSE10780,Normal,GSE10780:P10910,Validation
9,2,GSM272250,GSE10780,Normal,GSE10780:P10910,Validation
9,2,GSM272262,GSE10780,Cancer,GSE10780:P11063,Validation
9,2,GSM272263,GSE10780,Normal,GSE10780:P11063,Validation
9,2,GSM272264,GSE10780,Normal,GSE10780:P11063,Validation
9,2,GSM272265,GSE10780,Normal,GSE10780:P11063,Validation
9,2,GSM272287,GSE10780,Cancer,GSE10780:P11365,Validation
9,2,GSM272292,GSE10780,Normal,GSE10780:P11464,Validation
9,2,GSM272293,GSE10780,Normal,GSE10780:P11464,Validation
9,2,GSM272294,GSE10780,Normal,GSE10780:P11464,Validation
9,2,GSM272295,GSE10780,Normal,GSE10780:P11472,Validation
9,2,GSM272296,GSE10780,Normal,GSE10780:P11472,Validation
9,2,GSM272297,GSE10780,Normal,GSE10780:P11472,Validation
9,2,GSM272303,GSE10780,Normal,GSE10780:P11545,Validation
9,2,GSM272308,GSE10780,Normal,GSE10780:P11640,Validation
9,2,GSM272311,GSE10780,Normal,GSE10780:P11689,Validation
9,2,GSM742690,GSE30010,Normal,GSE30010:GSM:GSM742690,Validation
9,2,GSM742703,GSE30010,Normal,GSE30010:GSM:GSM742703,Validation
9,2,GSM742707,GSE30010,Normal,GSE30010:GSM:GSM742707,Validation
9,2,GSM742708,GSE30010,Normal,GSE30010:GSM:GSM742708,Validation
9,2,GSM742710,GSE30010,Normal,GSE30010:GSM:GSM742710,Validation
9,2,GSM742711,GSE30010,Normal,GSE30010:GSM:GSM742711,Validation
9,2,GSM742713,GSE30010,Normal,GSE30010:GSM:GSM742713,Validation
9,2,GSM742722,GSE30010,Normal,GSE30010:GSM:GSM742722,Validation
9,2,GSM742724,GSE30010,Normal,GSE30010:GSM:GSM742724,Validation
9,2,GSM742729,GSE30010,Normal,GSE30010:GSM:GSM742729,Validation
9,2,GSM742738,GSE30010,Normal,GSE30010:GSM:GSM742738,Validation
9,2,GSM742739,GSE30010,Normal,GSE30010:GSM:GSM742739,Validation
9,2,GSM742748,GSE30010,Normal,GSE30010:GSM:GSM742748,Validation
9,2,GSM742749,GSE30010,Normal,GSE30010:GSM:GSM742749,Validation
9,2,GSM742761,GSE30010,Normal,GSE30010:GSM:GSM742761,Validation
9,2,GSM742764,GSE30010,Normal,GSE30010:GSM:GSM742764,Validation
