GSM_ID,GEO_ID,Label,Sample_title,Subject_Group,Group_Confidence,Group_Basis,Group_samples,Group_labels,Set,Validation_fold,Spans_development_heldout,Spans_primary_CV_folds
GSM728676,GSE29431,Cancer,Tumor-IHC2_FISH- -14,GSE29431:GSM:GSM728676,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Cancer,Model-development,2.0,False,False
GSM662768,GSE26910,Normal,breast normal 1,GSE26910:PAIR1,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,3.0,False,True
GSM662769,GSE26910,Cancer,breast tumor 1,GSE26910:PAIR1,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,2.0,False,True
GSM662770,GSE26910,Normal,breast normal 2,GSE26910:PAIR2,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,5.0,False,True
GSM662771,GSE26910,Cancer,breast tumor 2,GSE26910:PAIR2,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,2.0,False,True
GSM662772,GSE26910,Normal,breast normal 3,GSE26910:PAIR3,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,3.0,False,False
GSM662773,GSE26910,Cancer,breast tumor 3,GSE26910:PAIR3,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,3.0,False,False
GSM662774,GSE26910,Normal,breast normal 4,GSE26910:PAIR4,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,5.0,True,False
GSM662775,GSE26910,Cancer,breast tumor 4,GSE26910:PAIR4,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Post-harmonization held-out,,True,False
GSM662776,GSE26910,Normal,breast normal 5,GSE26910:PAIR5,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Post-harmonization held-out,,True,False
GSM662777,GSE26910,Cancer,breast tumor 5,GSE26910:PAIR5,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,4.0,True,False
GSM662778,GSE26910,Normal,breast normal 6,GSE26910:PAIR6,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,1.0,False,True
GSM662779,GSE26910,Cancer,breast tumor 6,GSE26910:PAIR6,confirmed/high,GEO overall design states 6 breast tumor stroma + 6 matched normal stroma; title pair number used,2,Cancer|Normal,Model-development,2.0,False,True
GSM770819,GSE31138,Normal,Normal_R1,GSE31138:GSM:GSM770819,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM770820,GSE31138,Normal,Normal_R2,GSE31138:GSM:GSM770820,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM770821,GSE31138,Normal,Normal_R3,GSE31138:GSM:GSM770821,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM770822,GSE31138,Cancer,Cancer_R1,GSE31138:GSM:GSM770822,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Cancer,Model-development,4.0,False,False
GSM770823,GSE31138,Cancer,Cancer_R2,GSE31138:GSM:GSM770823,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Cancer,Model-development,3.0,False,False
GSM770824,GSE31138,Cancer,Cancer_R3,GSE31138:GSM:GSM770824,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Cancer,Model-development,2.0,False,False
GSM1826225,GSE71053,Cancer,tumor_pre surgery_patient1,GSE71053:P1,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,2.0,True,True
GSM1826226,GSE71053,Normal,normal_post surgery_patient1_1,GSE71053:P1,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,4.0,True,True
GSM1826227,GSE71053,Normal,normal_post surgery_patient1_2,GSE71053:P1,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,5.0,True,True
GSM1826228,GSE71053,Normal,normal_post surgery_patient1_3,GSE71053:P1,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Post-harmonization held-out,,True,True
GSM1826229,GSE71053,Cancer,tumor_post surgery_patient1,GSE71053:P1,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,4.0,True,True
GSM1826230,GSE71053,Normal,normal_pre surgery_patient1,GSE71053:P1,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Post-harmonization held-out,,True,True
GSM1826231,GSE71053,Cancer,tumor_pre surgery_patient2,GSE71053:P2,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,2.0,True,True
GSM1826232,GSE71053,Normal,normal_post surgery_patient2_1,GSE71053:P2,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,4.0,True,True
GSM1826233,GSE71053,Normal,normal_post surgery_patient2_2,GSE71053:P2,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,5.0,True,True
GSM1826234,GSE71053,Normal,normal_post surgery_patient2_3,GSE71053:P2,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Post-harmonization held-out,,True,True
GSM1826235,GSE71053,Cancer,tumor_post surgery_patient2,GSE71053:P2,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Post-harmonization held-out,,True,True
GSM1826236,GSE71053,Normal,normal_pre surgery_patient2,GSE71053:P2,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,3.0,True,True
GSM1826237,GSE71053,Cancer,tumor_pre surgery_patient3,GSE71053:P3,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,3.0,False,True
GSM1826238,GSE71053,Normal,normal_post surgery_patient3_1,GSE71053:P3,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,2.0,False,True
GSM1826239,GSE71053,Normal,normal_post surgery_patient3_2,GSE71053:P3,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,2.0,False,True
GSM1826240,GSE71053,Normal,normal_post surgery_patient3_3,GSE71053:P3,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,4.0,False,True
GSM1826241,GSE71053,Cancer,tumor_post surgery_patient3,GSE71053:P3,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,5.0,False,True
GSM1826242,GSE71053,Normal,normal_pre surgery_patient3,GSE71053:P3,confirmed/high,explicit GEO metadata field: patient number,6,Cancer|Normal,Model-development,3.0,False,True
GSM272133,GSE10780,Normal,N7369B3: Unremarkable breast ducts (Normal),GSE10780:P7369,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,4.0,True,True
GSM272134,GSE10780,Normal,N7369B4: Unremarkable breast ducts (Normal),GSE10780:P7369,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,2.0,True,True
GSM272135,GSE10780,Normal,N7369B5: Unremarkable breast ducts (Normal),GSE10780:P7369,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,True,True
GSM272136,GSE10780,Normal,N7397F1: Unremarkable breast ducts (Normal),GSE10780:P7397,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,3.0,True,True
GSM272137,GSE10780,Normal,N7397F3: Unremarkable breast ducts (Normal),GSE10780:P7397,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,True,True
GSM272138,GSE10780,Normal,N7397F5: Unremarkable breast ducts (Normal),GSE10780:P7397,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,True,True
GSM272139,GSE10780,Normal,N7619A2: Unremarkable breast ducts (Normal),GSE10780:P7619,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,4.0,False,True
GSM272140,GSE10780,Normal,N7619A3: Unremarkable breast ducts (Normal),GSE10780:P7619,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,3.0,False,True
GSM272141,GSE10780,Normal,N7954C3: Unremarkable breast ducts (Normal),GSE10780:P7954,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Post-harmonization held-out,,False,False
GSM272142,GSE10780,Normal,T8380A1: Unremarkable breast ducts (Normal),GSE10780:P8380,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,True,True
GSM272143,GSE10780,Normal,N8380A2: Unremarkable breast ducts (Normal),GSE10780:P8380,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,3.0,True,True
GSM272144,GSE10780,Normal,N8380A5: Unremarkable breast ducts (Normal),GSE10780:P8380,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,5.0,True,True
GSM272145,GSE10780,Normal,N8456B1: Unremarkable breast ducts (Normal),GSE10780:P8456,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,1.0,False,True
GSM272146,GSE10780,Normal,N8456B2: Unremarkable breast ducts (Normal),GSE10780:P8456,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,5.0,False,True
GSM272147,GSE10780,Normal,N8456B3: Unremarkable breast ducts (Normal),GSE10780:P8456,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,3.0,False,True
GSM272148,GSE10780,Normal,N8456B4: Unremarkable breast ducts (Normal),GSE10780:P8456,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,1.0,False,True
GSM272149,GSE10780,Normal,N8463I1: Unremarkable breast ducts (Normal),GSE10780:P8463,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,5.0,False,True
GSM272150,GSE10780,Normal,N8463I2: Unremarkable breast ducts (Normal),GSE10780:P8463,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,1.0,False,True
GSM272151,GSE10780,Normal,N8463I3: Unremarkable breast ducts (Normal),GSE10780:P8463,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,4.0,False,True
GSM272152,GSE10780,Normal,N8463I4: Unremarkable breast ducts (Normal),GSE10780:P8463,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Normal,Model-development,4.0,False,True
GSM272153,GSE10780,Cancer,T8542A1: Invasive ductal carcinoma (IDC),GSE10780:P8542,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,2.0,False,False
GSM272154,GSE10780,Normal,T8607A1: Unremarkable breast ducts (Normal),GSE10780:P8607,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,2.0,False,False
GSM272155,GSE10780,Normal,N8608A2: Unremarkable breast ducts (Normal),GSE10780:P8608,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,2.0,False,False
GSM272156,GSE10780,Normal,N8608A4: Unremarkable breast ducts (Normal),GSE10780:P8608,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,2.0,False,False
GSM272157,GSE10780,Normal,N8615H1: Unremarkable breast ducts (Normal),GSE10780:P8615,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Model-development,3.0,True,True
GSM272158,GSE10780,Normal,N8615H3: Unremarkable breast ducts (Normal),GSE10780:P8615,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Post-harmonization held-out,,True,True
GSM272159,GSE10780,Normal,N8615H4: Unremarkable breast ducts (Normal),GSE10780:P8615,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Model-development,1.0,True,True
GSM272160,GSE10780,Normal,N8615A2: Unremarkable breast ducts (Normal),GSE10780:P8615,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Model-development,3.0,True,True
GSM272161,GSE10780,Normal,N8615A4: Unremarkable breast ducts (Normal),GSE10780:P8615,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Model-development,5.0,True,True
GSM272162,GSE10780,Normal,N8626B1: Unremarkable breast ducts (Normal),GSE10780:P8626,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,4.0,False,False
GSM272163,GSE10780,Normal,N8627A2: Unremarkable breast ducts (Normal),GSE10780:P8627,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,2.0,False,False
GSM272164,GSE10780,Normal,N8628A1: Unremarkable breast ducts (Normal),GSE10780:P8628,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,2.0,False,False
GSM272165,GSE10780,Cancer,T8636A1: Invasive ductal carcinoma (IDC),GSE10780:P8636,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Cancer,Model-development,5.0,False,True
GSM272166,GSE10780,Cancer,T8636A1.2: Invasive ductal carcinoma (IDC),GSE10780:P8636,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Cancer,Model-development,3.0,False,True
GSM272167,GSE10780,Cancer,T8636A1.3: Invasive ductal carcinoma (IDC),GSE10780:P8636,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Cancer,Model-development,2.0,False,True
GSM272168,GSE10780,Normal,N8653D1: Unremarkable breast ducts (Normal),GSE10780:P8653,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,4.0,False,False
GSM272169,GSE10780,Normal,N8653E4: Unremarkable breast ducts (Normal),GSE10780:P8653,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,4.0,False,False
GSM272170,GSE10780,Normal,N8669A4: Unremarkable breast ducts (Normal),GSE10780:P8669,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Post-harmonization held-out,,False,False
GSM272171,GSE10780,Normal,N8671B4: Unremarkable breast ducts (Normal),GSE10780:P8671,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,2.0,False,True
GSM272172,GSE10780,Normal,N8671B5: Unremarkable breast ducts (Normal),GSE10780:P8671,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,4.0,False,True
GSM272173,GSE10780,Cancer,T8672A1.1: Invasive ductal carcinoma (IDC),GSE10780:P8672,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,4.0,False,False
GSM272174,GSE10780,Normal,N8689A3: Unremarkable breast ducts (Normal),GSE10780:P8689,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,5.0,False,False
GSM272175,GSE10780,Normal,N8696B1: Unremarkable breast ducts (Normal),GSE10780:P8696,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,True,True
GSM272176,GSE10780,Normal,N8696B2: Unremarkable breast ducts (Normal),GSE10780:P8696,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,2.0,True,True
GSM272177,GSE10780,Normal,N8696B3: Unremarkable breast ducts (Normal),GSE10780:P8696,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,3.0,True,True
GSM272178,GSE10780,Cancer,T8703A1: Invasive ductal carcinoma (IDC),GSE10780:P8703,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,2.0,False,True
GSM272179,GSE10780,Cancer,T8703A1.1: Invasive ductal carcinoma (IDC),GSE10780:P8703,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,4.0,False,True
GSM272180,GSE10780,Normal,N8703A3: Unremarkable breast ducts (Normal),GSE10780:P8703,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,1.0,False,True
GSM272181,GSE10780,Normal,N8703A4: Unremarkable breast ducts (Normal),GSE10780:P8703,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,2.0,False,True
GSM272182,GSE10780,Normal,N8706A4: Unremarkable breast ducts (Normal),GSE10780:P8706,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,2.0,False,True
GSM272183,GSE10780,Normal,N8706L4: Unremarkable breast ducts (Normal),GSE10780:P8706,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,1.0,False,True
GSM272184,GSE10780,Cancer,T8642A1: Invasive ductal carcinoma (IDC),GSE10780:P8642,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer,Model-development,3.0,True,True
GSM272185,GSE10780,Cancer,T8642A1.1: Invasive ductal carcinoma (IDC),GSE10780:P8642,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer,Model-development,5.0,True,True
GSM272186,GSE10780,Cancer,T8642A1.3: Invasive ductal carcinoma (IDC),GSE10780:P8642,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer,Post-harmonization held-out,,True,True
GSM272187,GSE10780,Cancer,N8642A2: Invasive ductal carcinoma (IDC),GSE10780:P8642,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer,Model-development,4.0,True,True
GSM272188,GSE10780,Cancer,T8642B1: Invasive ductal carcinoma (IDC),GSE10780:P8642,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Cancer,Model-development,1.0,True,True
GSM272189,GSE10780,Cancer,N8513C2: Invasive ductal carcinoma (IDC),GSE10780:P8513,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,1.0,False,False
GSM272190,GSE10780,Normal,N8514B4: Unremarkable breast ducts (Normal),GSE10780:P8514,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,2.0,False,True
GSM272191,GSE10780,Normal,N8514B5: Unremarkable breast ducts (Normal),GSE10780:P8514,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,4.0,False,True
GSM272192,GSE10780,Normal,N8717B2: Unremarkable breast ducts (Normal),GSE10780:P8717,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,4.0,False,False
GSM272193,GSE10780,Normal,N8721A4: Unremarkable breast ducts (Normal),GSE10780:P8721,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,4.0,False,False
GSM272194,GSE10780,Normal,N8735A1: Unremarkable breast ducts (Normal),GSE10780:P8735,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,3.0,False,True
GSM272195,GSE10780,Normal,N8735C2: Unremarkable breast ducts (Normal),GSE10780:P8735,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,1.0,False,True
GSM272196,GSE10780,Normal,N8803D3: Unremarkable breast ducts (Normal),GSE10780:P8803,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Model-development,5.0,True,False
GSM272197,GSE10780,Normal,N8803K1: Unremarkable breast ducts (Normal),GSE10780:P8803,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Model-development,5.0,True,False
GSM272198,GSE10780,Normal,N8803K3: Unremarkable breast ducts (Normal),GSE10780:P8803,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Post-harmonization held-out,,True,False
GSM272199,GSE10780,Normal,N8803K4: Unremarkable breast ducts (Normal),GSE10780:P8803,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Model-development,5.0,True,False
GSM272200,GSE10780,Cancer,T8862B1: Invasive ductal carcinoma (IDC),GSE10780:P8862,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,5.0,False,False
GSM272201,GSE10780,Normal,N8880I4: Unremarkable breast ducts (Normal),GSE10780:P8880,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Post-harmonization held-out,,False,False
GSM272202,GSE10780,Normal,N8881D4: Unremarkable breast ducts (Normal),GSE10780:P8881,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,4.0,False,False
GSM272203,GSE10780,Cancer,T8936B1: Invasive ductal carcinoma (IDC),GSE10780:P8936,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,1.0,False,False
GSM272204,GSE10780,Normal,N9100J1: Unremarkable breast ducts (Normal),GSE10780:P9100,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,4.0,False,True
GSM272205,GSE10780,Normal,N9100J3: Unremarkable breast ducts (Normal),GSE10780:P9100,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,3.0,False,True
GSM272206,GSE10780,Normal,N9112A4: Unremarkable breast ducts (Normal),GSE10780:P9112,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,1.0,False,True
GSM272207,GSE10780,Normal,N9112A5: Unremarkable breast ducts (Normal),GSE10780:P9112,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Normal,Model-development,5.0,False,True
GSM272208,GSE10780,Normal,N8803D4: Unremarkable breast ducts (Normal),GSE10780:P8803,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,5,Normal,Model-development,5.0,True,False
GSM272209,GSE10780,Cancer,T9097C1: Invasive ductal carcinoma (IDC),GSE10780:P9097,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Cancer,Model-development,5.0,False,False
GSM272210,GSE10780,Normal,N9393B3: Unremarkable breast ducts (Normal),GSE10780:P9393,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,1.0,False,False
GSM272211,GSE10780,Cancer,T9740A1: Invasive ductal carcinoma (IDC),GSE10780:P9740,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,1.0,True,True
GSM272212,GSE10780,Normal,N9740A2: Unremarkable breast ducts (Normal),GSE10780:P9740,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,1.0,True,True
GSM272213,GSE10780,Cancer,T9740A3: Invasive ductal carcinoma (IDC),GSE10780:P9740,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Model-development,2.0,True,True
GSM272214,GSE10780,Normal,N9740A4: Unremarkable breast ducts (Normal),GSE10780:P9740,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,4,Cancer|Normal,Post-harmonization held-out,,True,True
GSM272215,GSE10780,Normal,N9744A4: Unremarkable breast ducts (Normal),GSE10780:P9744,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Post-harmonization held-out,,False,False
GSM272216,GSE10780,Cancer,T10143A1: Invasive ductal carcinoma (IDC),GSE10780:P10143,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer,Model-development,3.0,True,False
GSM272217,GSE10780,Cancer,T10143A2: Invasive ductal carcinoma (IDC),GSE10780:P10143,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer,Post-harmonization held-out,,True,False
GSM272218,GSE10780,Normal,N10176F2: Unremarkable breast ducts (Normal),GSE10780:P10176,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,3.0,False,True
GSM272219,GSE10780,Normal,N10176F3: Unremarkable breast ducts (Normal),GSE10780:P10176,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,2.0,False,True
GSM272220,GSE10780,Normal,N10176F4: Unremarkable breast ducts (Normal),GSE10780:P10176,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,False,True
GSM272221,GSE10780,Cancer,T10180C1: Invasive ductal carcinoma (IDC),GSE10780:P10180,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Cancer|Normal,Model-development,3.0,True,True
GSM272222,GSE10780,Normal,N10180C2: Unremarkable breast ducts (Normal),GSE10780:P10180,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Cancer|Normal,Model-development,4.0,True,True
GSM272223,GSE10780,Normal,N10180C3: Unremarkable breast ducts (Normal),GSE10780:P10180,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Cancer|Normal,Post-harmonization held-out,,True,True
GSM272224,GSE10780,Normal,N10443A2: Unremarkable breast ducts (Normal),GSE10780:P10443,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,4.0,False,False
GSM272225,GSE10780,Cancer,T10473B1: Invasive ductal carcinoma (IDC),GSE10780:P10473,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,4.0,False,True
GSM272226,GSE10780,Normal,N10473B5: Unremarkable breast ducts (Normal),GSE10780:P10473,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,1.0,False,True
GSM272227,GSE10780,Normal,N10475G1: Unremarkable breast ducts (Normal),GSE10780:P10475,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Post-harmonization held-out,,True,False
GSM272228,GSE10780,Normal,N10475G2: Unremarkable breast ducts (Normal),GSE10780:P10475,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,True,False
GSM272229,GSE10780,Normal,N10475G3: Unremarkable breast ducts (Normal),GSE10780:P10475,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,3,Normal,Model-development,1.0,True,False
GSM272230,GSE10780,Normal,N10481A1: Unremarkable breast ducts (Normal),GSE10780:P10481,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,3.0,False,False
GSM272231,GSE10780,Cancer,T10496H1: Invasive ductal carcinoma (IDC),GSE10780:P10496,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,3.0,False,True
GSM272232,GSE10780,Normal,N10496H2: Unremarkable breast ducts (Normal),GSE10780:P10496,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,2,Cancer|Normal,Model-development,5.0,False,True
GSM272233,GSE10780,Normal,N10535A1: Unremarkable breast ducts (Normal),GSE10780:P10535,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Post-harmonization held-out,,False,False
GSM272234,GSE10780,Normal,N10559A3: Unremarkable breast ducts (Normal),GSE10780:P10559,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,4.0,False,False
GSM272235,GSE10780,Normal,N10563D3: Unremarkable breast ducts (Normal),GSE10780:P10563,confirmed/high,title patient code; 90 unique codes match 90 patients reported by source publication,1,Normal,Model-development,2.0,False,False
